date,domain,price,venue,length,dot_com,hyphen,numbers
2018-06-12,otherkin.com,200,NameJet,8,1,0,0
2020-02-07,exzurueckgewinnen.de,187,Sedo,17,0,0,0
2018-06-09,q255.com,198,GoDaddy,4,1,0,1
2018-01-10,ourtravellifestyle.com,167,NameJet,18,1,0,0
2018-12-19,wespar.com,198,GoDaddy,6,1,0,0
2017-12-18,wnef.com,170,NameJet,4,1,0,0
2019-07-09,gymtrack.com,166,DropCatch,8,1,0,0
2017-12-19,mugenation.com,170,NameJet,10,1,0,0
2019-09-30,chapote.com,176,DropCatch,7,1,0,0
2019-08-16,megalodonshark.com,196,GoDaddy,14,1,0,0
2018-07-29,matrixinstitute.com,191,GoDaddy,15,1,0,0
2018-11-16,inglesvirtualcurso.com,181,GoDaddy,18,1,0,0
2020-03-17,deepsigma.com,185,GoDaddy,9,1,0,0
2019-09-01,cybersecuritytechnology.com,181,GoDaddy,23,1,0,0
2018-12-30,undersiegegame.com,185,GoDaddy,14,1,0,0
2020-05-27,tomapp.com,179,DropCatch,6,1,0,0
2019-10-17,water4less.com,180,GoDaddy,10,1,0,1
2018-06-24,rentassure.com,197,GoDaddy,10,1,0,0
2018-03-20,dugb.com,185,NameJet,4,1,0,0
2020-05-16,properwealth.com,198,DropCatch,12,1,0,0
2019-05-03,totalphotography.com,179,Dynadot,16,1,0,0
2019-10-08,enbolsa.com,189,GoDaddy,7,1,0,0
2019-10-24,barenews.com,195,GoDaddy,8,1,0,0
2019-06-11,psychiclewisville.com,193,GoDaddy,17,1,0,0
2019-05-14,aleczan.com,192,GoDaddy,7,1,0,0
2018-04-13,edcca.com,200,GoDaddy,5,1,0,0
2017-06-28,distributedid.com,192,GoDaddy,13,1,0,0
2019-11-13,enrichprivatewealth.com,176,GoDaddy,19,1,0,0
2019-03-26,jobvc.com,200,GoDaddy,5,1,0,0
2019-07-19,shaveauthority.com,169,GoDaddy,14,1,0,0
2020-03-05,themaximalist.com,200,GoDaddy,13,1,0,0
2020-03-30,unexplainedearth.com,180,GoDaddy,16,1,0,0
2018-12-21,b-edibles.com,185,GoDaddy,9,1,1,0
2019-12-15,fixmyfinances.com,173,NameJet,13,1,0,0
2019-07-28,colecoes.com,198,GoDaddy,8,1,0,0
2020-03-06,jupitergardenspress.com,166,GoDaddy,19,1,0,0
2018-02-16,ywgu.com,168,NameJet,4,1,0,0
2018-08-01,stroycapital.com,200,DropCatch,12,1,0,0
2019-01-30,id-card.com,176,DropCatch,7,1,1,0
2019-11-06,reddishlaw.com,185,GoDaddy,10,1,0,0
2020-04-01,thrivedance.com,182,GoDaddy,11,1,0,0
2019-07-28,fit2ride.com,199,GoDaddy,8,1,0,1
2019-01-25,game597.com,186,GoDaddy,7,1,0,1
2019-04-02,11xpj.net,177,GoDaddy,5,0,0,1
2017-12-28,auwp.com,170,NameJet,4,1,0,0
2018-06-22,diamite.com,193,GoDaddy,7,1,0,0
2017-06-29,sierrafoodgroup.com,174,GoDaddy,15,1,0,0
2019-10-17,cacaosweetsandtreats.com,174,GoDaddy,20,1,0,0
2017-07-26,gohealthy.org,190,DropCatch,9,0,0,0
2020-05-18,wallet.ag,172,Park.io,6,0,0,0
2017-08-11,smartapp.io,170,Park.io,8,0,0,0
2019-08-17,usdegree.com,166,GoDaddy,8,1,0,0
2017-06-25,rivitmedia.com,175,GoDaddy,10,1,0,0
2019-05-10,z776.com,194,GoDaddy,4,1,0,1
2019-07-28,cannabisrevival.com,174,GoDaddy,15,1,0,0
2017-07-10,ibet168.com,172,GoDaddy,7,1,0,1
2019-12-24,kordio.com,174,GoDaddy,6,1,0,0
2018-06-03,uzbekdance.org,198,NameJet,10,0,0,0
2018-05-22,fuelconsumption.com,198,NameJet,15,1,0,0
2019-08-22,minasnet.net,174,GoDaddy,8,0,0,0
2019-04-17,lovewind.com,167,GoDaddy,8,1,0,0
2018-01-26,retrodiner.com,189,GoDaddy,10,1,0,0
2020-05-08,keyyes.com,200,GoDaddy,6,1,0,0
2020-05-09,foodagents.com,179,DropCatch,10,1,0,0
2018-01-24,s223.com,186,GoDaddy,4,1,0,1
2017-11-09,ebxp.com,180,NameJet,4,1,0,0
2018-10-14,iiicitadel.com,170,DropCatch,10,1,0,0
2019-07-05,floridainjurylawblog.com,171,GoDaddy,20,1,0,0
2019-04-22,nordichemp.com,195,GoDaddy,10,1,0,0
2017-09-29,ojxr.com,190,Flippa,4,1,0,0
2019-06-10,kiosk-view.com,172,GoDaddy,10,1,1,0
2020-01-18,redsex.me,175,GoDaddy,6,0,0,0
2018-02-01,eurosis.com,190,DropCatch,7,1,0,0
2020-01-05,kohlaw.com,177,GoDaddy,6,1,0,0
2019-05-07,nicheclub.com,184,GoDaddy,9,1,0,0
2018-06-23,investoptions.com,191,Dynadot,13,1,0,0
2019-04-24,mickyskincare.com,196,GoDaddy,13,1,0,0
2018-06-26,serra.org,200,NameJet,5,0,0,0
2019-05-19,dy80.com,190,DropCatch,4,1,0,1
2017-11-03,onlinetest360.com,187,GoDaddy,13,1,0,1
2017-08-27,localmarijuanadoctor.com,174,GoDaddy,20,1,0,0
2019-06-22,my-xda.com,172,GoDaddy,6,1,1,0
2020-03-12,naturallivingmedia.com,168,GoDaddy,18,1,0,0
2018-04-26,isjm.com,175,NameJet,4,1,0,0
2020-01-20,expertenteam.com,199,DropCatch,12,1,0,0
2020-02-01,littlepalacerestaurant.com,180,GoDaddy,22,1,0,0
2019-08-10,4999888.com,177,GoDaddy,7,1,0,1
2019-07-26,worldywca.info,198,NameJet,9,0,0,0
2019-03-31,studentsville.com,179,DropCatch,13,1,0,0
2019-07-23,mykartbus.com,175,GoDaddy,9,1,0,0
2020-01-03,petsciences.com,171,GoDaddy,11,1,0,0
2020-05-14,internationalgoodsdepot.com,196,GoDaddy,23,1,0,0
2019-09-13,tireup.com,186,GoDaddy,6,1,0,0
2019-11-09,strollersale.com,190,GoDaddy,12,1,0,0
2020-01-06,jerrystone.com,174,DropCatch,10,1,0,0
2017-10-25,nosz.com,183,NameJet,4,1,0,0
2019-11-07,eldemonio.org,170,GoDaddy,9,0,0,0
2017-07-21,kensetu.com,175,DropCatch,7,1,0,0
2017-06-28,askourmd.com,175,GoDaddy,8,1,0,0
2019-04-26,waldolaw.com,193,GoDaddy,8,1,0,0
2017-12-30,vinesmidwifery.com,182,GoDaddy,14,1,0,0
2020-03-09,resonix.com,191,GoDaddy,7,1,0,0
2017-06-17,prosailcuracao.com,176,DropCatch,14,1,0,0
2019-03-14,citypainters.com,186,NameJet,12,1,0,0
2015-10-04,991qq.com,200,NameJet,5,1,0,1
2018-06-24,shemale-access.com,180,DropCatch,14,1,1,0
2017-06-15,diversityalliance.org,176,GoDaddy,17,0,0,0
2019-12-14,skinnybikini.com,176,GoDaddy,12,1,0,0
2020-05-17,luxesmith.com,192,GoDaddy,9,1,0,0
2019-12-18,apkdreams.com,191,GoDaddy,9,1,0,0
2018-11-16,americasbestmovers.com,192,GoDaddy,18,1,0,0
2020-04-22,autoarsenal.com,167,GoDaddy,11,1,0,0
2017-07-14,valleyviews.com,189,NameJet,11,1,0,0
2019-09-04,elenio.com,190,GoDaddy,6,1,0,0
2018-08-27,upperrace.party,197,Flippa,9,0,0,0
2019-01-21,loanwarrior.com,166,GoDaddy,11,1,0,0
2019-08-26,iehf.org,170,DropCatch,4,0,0,0
2018-03-13,lqztbzx.com,169,DropCatch,7,1,0,0
2020-04-28,mrhtech.com,198,GoDaddy,7,1,0,0
2019-04-30,thebestacademy.com,176,GoDaddy,14,1,0,0
2018-08-07,oj7.com,198,4.CN,3,1,0,1
2018-11-10,stockvr.com,183,GoDaddy,7,1,0,0
2018-04-24,ezjv.com,182,NameJet,4,1,0,0
2017-10-14,wdua.com,190,NameJet,4,1,0,0
2020-04-29,rurv.com,200,GoDaddy,4,1,0,0
2019-01-23,inationalist.com,200,Sedo,12,1,0,0
2019-12-21,artstastetrail.com,176,GoDaddy,14,1,0,0
2019-11-17,allcement.com,192,GoDaddy,9,1,0,0
2018-07-24,forgesonges.org,180,DropCatch,11,0,0,0
2020-03-01,requel.com,183,GoDaddy,6,1,0,0
2019-03-29,secretmaps.com,193,GoDaddy,10,1,0,0
2017-12-23,ubyn.com,173,NameJet,4,1,0,0
2020-03-20,juski.com,186,GoDaddy,5,1,0,0
2020-04-06,clockcards.com,174,GoDaddy,10,1,0,0
2017-06-15,bingsun.com,179,NameJet,7,1,0,0
2018-09-22,marshealth.com,171,DropCatch,10,1,0,0
2019-05-04,fantasylock.com,197,GoDaddy,11,1,0,0
2019-11-18,shotgun.ai,182,Whois.ai,7,0,0,0
2017-12-18,shared-linux.com,199,Flippa,12,1,1,0
2016-06-20,fiveinthechamber.com,168,GoDaddy,16,1,0,0
2019-05-11,iadvocate.com,200,NameJet,9,1,0,0
2020-05-24,dimijianimages.com,195,GoDaddy,14,1,0,0
2019-07-11,benefitchoices.com,181,NameJet,14,1,0,0
2015-10-25,attorneyaustin.com,170,NameJet,14,1,0,0
2018-12-30,wisdomapp.com,193,GoDaddy,9,1,0,0
2018-10-17,autouav.com,189,GoDaddy,7,1,0,0
2020-05-03,chrysalislife.com,172,GoDaddy,13,1,0,0
2017-07-29,resafe.com,195,GoDaddy,6,1,0,0
2018-06-10,subcrypto.com,184,DropCatch,9,1,0,0
2017-11-19,yzug.com,170,NameJet,4,1,0,0
2017-09-22,quhl.com,210,DropCatch,4,1,0,0
2017-10-25,hateeternal.com,220,NameJet,11,1,0,0
2019-07-12,tiffiney.com,214,GoDaddy,8,1,0,0
2019-01-23,punfun.com,205,GoDaddy,6,1,0,0
2020-02-26,restaurantthalianyc.com,231,GoDaddy,19,1,0,0
2018-04-09,sagliklihayat.com,241,GoDaddy,13,1,0,0
2020-05-20,shecanna.com,232,GoDaddy,8,1,0,0
2018-09-04,colbey.com,222,GoDaddy,6,1,0,0
2020-03-13,getickets.com,220,GoDaddy,9,1,0,0
2019-06-01,btfit.com,220,DropCatch,5,1,0,0
2019-04-07,aanstekers.com,225,GoDaddy,10,1,0,0
2018-08-24,miamimodel.com,219,NameJet,10,1,0,0
2020-03-11,prorebal.com,243,GoDaddy,8,1,0,0
2019-04-20,magnasolutions.com,213,GoDaddy,14,1,0,0
2017-06-13,ideahosting.com,230,NameJet,11,1,0,0
2019-09-20,cloudyfiles.me,215,GoDaddy,11,0,0,0
2020-03-25,freemovie2u.com,203,GoDaddy,11,1,0,1
2018-02-23,thebladeshop.com,212,NameJet,12,1,0,0
2019-05-09,oxiron.com,231,GoDaddy,6,1,0,0
2019-05-23,saashero.com,241,GoDaddy,8,1,0,0
2018-04-25,lionoak.com,203,GoDaddy,7,1,0,0
2018-04-17,fbub.com,202,NameJet,4,1,0,0
2019-09-06,wrcq.com,210,NameJet,4,1,0,0
2018-02-08,canaroo.com,205,Flippa,7,1,0,0
2019-07-24,sportsag.com,205,GoDaddy,8,1,0,0
2020-02-23,yorkmotors.com,219,GoDaddy,10,1,0,0
2020-02-29,cubeworldforum.org,206,GoDaddy,14,0,0,0
2019-04-07,ghosts.io,222,Park.io,6,0,0,0
2019-01-04,naturallyperfectdolls.com,232,GoDaddy,21,1,0,0
2019-07-22,mygeekeasy.com,212,GoDaddy,10,1,0,0
2017-09-23,taxila.com,211,NameJet,6,1,0,0
2020-02-20,cargoinsure.com,243,GoDaddy,11,1,0,0
2020-05-04,costalegal.com,227,GoDaddy,10,1,0,0
2019-02-24,vulnerability.net,209,GoDaddy,13,0,0,0
2018-11-17,nordictelco.com,214,GoDaddy,11,1,0,0
2020-02-25,ruanme.com,230,GoDaddy,6,1,0,0
2018-03-17,rbta.org,204,GoDaddy,4,0,0,0
2019-07-06,teachxr.com,221,GoDaddy,7,1,0,0
2019-07-26,lotterybuddy.com,210,GoDaddy,12,1,0,0
2020-04-12,netzari.com,238,GoDaddy,7,1,0,0
2020-03-06,flagshipremodeling.com,234,GoDaddy,18,1,0,0
2019-09-12,qoic.com,216,NameJet,4,1,0,0
2018-01-13,win8spd.com,222,DropCatch,7,1,0,1
2019-08-15,personalmechanic.com,236,GoDaddy,16,1,0,0
2018-12-12,lafilanda.com,205,GoDaddy,9,1,0,0
2017-12-31,jobsacademy.com,215,GoDaddy,11,1,0,0
2018-07-22,jowd.com,204,NameJet,4,1,0,0
2018-04-05,waytruthlife.com,243,GoDaddy,12,1,0,0
2017-10-02,grizzell.com,206,GoDaddy,8,1,0,0
2019-07-27,haewacorp.com,203,GoDaddy,9,1,0,0
2019-06-25,avataar.com,224,DropCatch,7,1,0,0
2020-01-28,superhideip.com,226,GoDaddy,11,1,0,0
2020-03-11,771ppp.com,229,Dynadot,6,1,0,1
2019-03-30,acset.com,232,GoDaddy,5,1,0,0
2019-06-12,tripka.com,239,GoDaddy,6,1,0,0
2019-06-06,citybuilt.com,207,Dynadot,9,1,0,0
2018-11-05,treyganemdesigns.com,227,GoDaddy,16,1,0,0
2017-10-26,everytingjamaican.com,205,GoDaddy,17,1,0,0
2019-08-12,gifidy.com,208,GoDaddy,6,1,0,0
2018-05-06,500531.com,223,GoDaddy,6,1,0,1
2018-07-20,eqci.com,204,NameJet,4,1,0,0
2018-05-25,stocktoken.com,225,GoDaddy,10,1,0,0
2019-05-23,wilya.com,220,GoDaddy,5,1,0,0
2017-10-06,sutromedia.com,240,DropCatch,10,1,0,0
2018-04-24,emnv.com,210,NameJet,4,1,0,0
2019-06-11,ungate.com,222,GoDaddy,6,1,0,0
2020-05-08,listdo.com,223,GoDaddy,6,1,0,0
2019-02-19,ceporn.com,214,GoDaddy,6,1,0,0
2017-11-02,sunnybreeze.com,220,GoDaddy,11,1,0,0
2019-08-23,wecanknow.com,208,GoDaddy,9,1,0,0
2019-08-31,torontocarloans.com,226,GoDaddy,15,1,0,0
2017-10-07,imagile.com,217,GoDaddy,7,1,0,0
2017-07-07,halloweenkids.com,210,GoDaddy,13,1,0,0
2020-02-04,theevaluator.com,215,GoDaddy,12,1,0,0
2018-01-14,tabootrader.com,226,GoDaddy,11,1,0,0
2018-07-24,findashop.com,205,GoDaddy,9,1,0,0
2018-12-22,classifi.com,210,NameJet,8,1,0,0
2018-12-14,hemphorizon.com,229,GoDaddy,11,1,0,0
2018-05-23,americanhonors.com,240,GoDaddy,14,1,0,0
2019-08-15,dotsandloops.com,212,GoDaddy,12,1,0,0
2019-05-31,spiceflower.com,225,GoDaddy,11,1,0,0
2017-10-12,fliesenkaufen24.de,237,Sedo,15,0,0,1
2019-06-12,capitalsun.com,210,NameJet,10,1,0,0
2019-04-10,kalakala.org,241,NameJet,8,0,0,0
2019-12-01,namlo.com,208,GoDaddy,5,1,0,0
2020-05-23,scrapon.com,227,GoDaddy,7,1,0,0
2020-04-07,dundeecandy.com,238,GoDaddy,11,1,0,0
2019-02-03,nikkla.com,203,GoDaddy,6,1,0,0
2019-07-14,destabilization.com,235,GoDaddy,15,1,0,0
2019-09-06,aerosync.com,221,GoDaddy,8,1,0,0
2020-05-09,freemoneynow.org,206,GoDaddy,12,0,0,0
2019-08-01,filterservicecompany.com,206,GoDaddy,20,1,0,0
2017-08-11,cryptochamp.com,206,GoDaddy,11,1,0,0
2018-07-27,555689.com,225,GoDaddy,6,1,0,1
2019-03-27,jx36.com,225,GoDaddy,4,1,0,1
2017-10-21,hg7073.com,207,GoDaddy,6,1,0,1
2017-12-07,uclw.com,230,NameJet,4,1,0,0
2018-08-26,slimmeryou.com,235,NameJet,10,1,0,0
2018-01-08,xidele.com,210,DropCatch,6,1,0,0
2018-03-30,letstalks.com,205,GoDaddy,9,1,0,0
2018-10-23,gminvest.com,204,DropCatch,8,1,0,0
2018-06-09,tartareandesire.com,210,NameJet,15,1,0,0
2019-04-14,bet351.com,224,DropCatch,6,1,0,1
2020-03-01,haowang.cc,202,GoDaddy,7,0,0,0
2019-10-28,wisethoughts.com,202,NameJet,12,1,0,0
2018-11-24,pausing.com,215,NameJet,7,1,0,0
2018-05-24,arlovski.com,205,GoDaddy,8,1,0,0
2019-12-21,holidaypartners.com,235,GoDaddy,15,1,0,0
2019-11-26,medoutlet.com,225,GoDaddy,9,1,0,0
2019-10-02,sirtx.com,218,GoDaddy,5,1,0,0
2018-06-30,glamabox.com,206,GoDaddy,8,1,0,0
2020-04-07,ariane6.com,202,DropCatch,7,1,0,1
2018-08-15,gxbet.com,220,DropCatch,5,1,0,0
2018-09-21,560066.com,207,GoDaddy,6,1,0,1
2020-01-28,maxjs.com,201,GoDaddy,5,1,0,0
2019-06-15,mailland.com,202,NameJet,8,1,0,0
2020-05-18,beckettsirishpub.com,236,GoDaddy,16,1,0,0
2018-12-05,ronpenndorf.com,205,GoDaddy,11,1,0,0
2017-07-22,aopb.com,232,NameJet,4,1,0,0
2018-12-13,wcph2017.com,204,DropCatch,8,1,0,1
2019-04-20,projectshanks.com,203,GoDaddy,13,1,0,0
2020-03-07,kimloai.com,236,GoDaddy,7,1,0,0
2018-06-17,vucp.com,230,GoDaddy,4,1,0,0
2018-06-03,invisiblelibrary.com,210,NameJet,16,1,0,0
2017-12-31,1baoxian.com,227,GoDaddy,8,1,0,1
2019-10-07,mindsharpener.com,212,NameJet,13,1,0,0
2017-11-05,alohamotel.com,230,GoDaddy,10,1,0,0
2019-08-07,essaycaptains.com,225,GoDaddy,13,1,0,0
2018-05-03,500392.com,209,GoDaddy,6,1,0,1
2018-07-21,wasio.com,215,NameJet,5,1,0,0
2017-11-23,yiag.com,228,NameJet,4,1,0,0
2019-04-04,corpuschristipain.com,216,GoDaddy,17,1,0,0
2019-05-16,hh778.com,207,GoDaddy,5,1,0,1
2017-07-30,follows.io,235,Park.io,7,0,0,0
2019-04-11,tafd.com,235,NameJet,4,1,0,0
2019-11-17,rcdrive.com,241,GoDaddy,7,1,0,0
2019-12-23,unionpeer.com,223,GoDaddy,9,1,0,0
2018-01-18,jrie.com,215,NameJet,4,1,0,0
2017-09-05,hellrisercustoms.com,243,GoDaddy,16,1,0,0
2020-02-29,marketinglegal.com,235,GoDaddy,14,1,0,0
2018-08-31,tinnhanhblog.com,225,GoDaddy,12,1,0,0
2018-07-22,etrcc.com,209,NameJet,5,1,0,0
2019-10-03,locateapartments.com,220,GoDaddy,16,1,0,0
2017-06-20,domesticworkers.com,223,NameJet,15,1,0,0
2017-10-21,wcte.com,230,NameJet,4,1,0,0
2019-02-18,wker.com,219,NameJet,4,1,0,0
2019-10-10,motorcanada.com,240,GoDaddy,11,1,0,0
2015-09-01,handheldsteamcleaner.com,206,GoDaddy,20,1,0,0
2018-10-21,orderservices.com,218,GoDaddy,13,1,0,0
2017-06-19,034.tv,229,DropCatch,3,0,0,1
2019-04-04,activespectrum.com,241,GoDaddy,14,1,0,0
2017-12-17,think-space.org,202,DropCatch,11,0,1,0
2020-05-06,likedeal.com,206,GoDaddy,8,1,0,0
2020-03-29,savinghub.com,205,GoDaddy,9,1,0,0
2020-05-10,bridgestonelibertadores.com,206,GoDaddy,23,1,0,0
2020-02-16,toupet.com,232,NameJet,6,1,0,0
2017-11-06,starsonic.com,225,GoDaddy,9,1,0,0
2018-10-26,nvisng.org,210,GoDaddy,6,0,0,0
2019-03-28,furneysnursery.com,220,GoDaddy,14,1,0,0
2018-08-31,soaring.co,206,GoDaddy,7,0,0,0
2019-04-20,hengey.com,204,GoDaddy,6,1,0,0
2018-09-08,v9u.com,225,4.CN,3,1,0,1
2017-12-09,funation.com,234,GoDaddy,8,1,0,0
2019-07-03,thealoof.com,223,GoDaddy,8,1,0,0
2019-06-30,lofac.com,222,GoDaddy,5,1,0,0
2019-01-04,harwichcranberryfestival.org,201,GoDaddy,24,0,0,0
2018-01-21,hossmachine.info,221,GoDaddy,11,0,0,0
2019-06-01,newpelis.com,202,GoDaddy,8,1,0,0
2018-08-14,mulholland-drive.com,205,NameJet,16,1,1,0
2020-04-10,jewelryadvertise.com,206,GoDaddy,16,1,0,0
2018-01-17,b2bdaily.com,205,Flippa,8,1,0,1
2017-12-23,blogola.com,202,GoDaddy,7,1,0,0
2019-12-25,irs.io,211,Park.io,3,0,0,0
2019-07-02,asiafly.com,206,GoDaddy,7,1,0,0
2019-07-27,thebig5exhibition.com,209,GoDaddy,17,1,0,1
2018-07-31,vitalmusic.com,222,GoDaddy,10,1,0,0
2020-03-10,terminalcityrollergirls.com,236,GoDaddy,23,1,0,0
2018-09-14,jewelry4u.com,204,DropCatch,9,1,0,1
2020-04-11,chafeeforgovernor.com,205,GoDaddy,17,1,0,0
2019-09-05,solve.info,206,GoDaddy,5,0,0,0
2019-11-14,robertgriffin.com,241,GoDaddy,13,1,0,0
2017-07-22,spot.to,206,Park.io,4,0,0,0
2020-01-07,mygatewaynews.com,206,GoDaddy,13,1,0,0
2018-09-08,indozone.com,208,NameJet,8,1,0,0
2018-02-16,bramblingdesign.com,221,NameJet,15,1,0,0
2018-08-22,sanjaysharma.com,219,GoDaddy,12,1,0,0
2015-11-27,seamlessreceipts.com,205,GoDaddy,16,1,0,0
2018-07-04,initializing.com,210,NameJet,12,1,0,0
2018-02-05,xcasual.com,230,GoDaddy,7,1,0,0
2019-12-22,austinplumbingservices.com,215,GoDaddy,22,1,0,0
2018-11-25,ebrb.com,240,NameJet,4,1,0,0
2018-01-22,linhost.com,205,GoDaddy,7,1,0,0
2020-04-25,twofivetwo.com,204,GoDaddy,10,1,0,0
2019-07-04,l6s.com,201,DropCatch,3,1,0,1
2020-02-02,fleme.com,225,GoDaddy,5,1,0,0
2018-07-01,mudster.com,213,GoDaddy,7,1,0,0
2020-01-12,registrardaily.com,240,GoDaddy,14,1,0,0
2020-05-28,panzz.com,207,GoDaddy,5,1,0,0
2019-10-12,projectpaddington.com,204,GoDaddy,17,1,0,0
2020-02-28,carismatica.com,220,DropCatch,11,1,0,0
2019-03-28,uaefx.com,216,GoDaddy,5,1,0,0
2019-02-12,myveggies.com,222,NameJet,9,1,0,0
2019-04-05,mudstop.com,215,GoDaddy,7,1,0,0
2018-11-05,bte.io,210,Park.io,3,0,0,0
2019-02-08,usaab.org,220,DropCatch,5,0,0,0
2019-12-07,mdshield.com,237,GoDaddy,8,1,0,0
2019-02-22,scih.com,232,NameJet,4,1,0,0
2019-06-21,bbszzz.com,237,GoDaddy,6,1,0,0
2019-08-29,hosunglasses.com,205,GoDaddy,12,1,0,0
2018-04-07,my360world.com,204,GoDaddy,10,1,0,1
2019-08-15,santelife.com,201,GoDaddy,9,1,0,0
2018-11-06,dateafilipina.com,234,GoDaddy,13,1,0,0
2019-06-02,mycmm.com,207,GoDaddy,5,1,0,0
2019-11-27,awlgroup.com,227,GoDaddy,8,1,0,0
2020-02-04,elitebc.com,223,GoDaddy,7,1,0,0
2017-11-09,factcheckeu.org,230,GoDaddy,11,0,0,0
2019-08-24,bedbusiness.com,227,GoDaddy,11,1,0,0
2019-03-17,barrelcellar.com,223,GoDaddy,12,1,0,0
2017-12-07,twistedblogs.com,201,GoDaddy,12,1,0,0
2018-06-12,henrichicago.com,214,GoDaddy,12,1,0,0
2020-03-07,nanimono-movie.com,205,GoDaddy,14,1,1,0
2018-10-04,westernrecreation.com,209,GoDaddy,17,1,0,0
2017-08-26,ready.me,210,NameJet,5,0,0,0
2018-01-30,exchangetrading.com,222,NameJet,15,1,0,0
2020-03-02,adakoda.com,240,DropCatch,7,1,0,0
2018-04-19,touristbureau.com,208,NameJet,13,1,0,0
2019-04-10,beccathebibliophile.com,229,GoDaddy,19,1,0,0
2018-01-31,shroogal.com,221,GoDaddy,8,1,0,0
2018-03-31,europeanskiresorts.eu,216,Sedo,18,0,0,0
2020-04-13,payscombrailleenmarche.org,215,DropCatch,22,0,0,0
2018-07-22,aaenergyterminal.com,205,GoDaddy,16,1,0,0
2018-10-11,jaguarlabs.com,221,DropCatch,10,1,0,0
2019-07-19,riparianinstitute.org,216,NameJet,17,0,0,0
2019-02-08,lootbet.com,210,GoDaddy,7,1,0,0
2019-02-03,janssengroup.com,217,GoDaddy,12,1,0,0
2019-04-18,filliozat.com,209,DropCatch,9,1,0,0
2017-08-23,homestrength.com,208,GoDaddy,12,1,0,0
2020-04-10,netsoup.com,217,GoDaddy,7,1,0,0
2019-07-03,compoundable.com,227,GoDaddy,12,1,0,0
2018-03-20,rvtf.com,215,NameJet,4,1,0,0
2019-08-24,herokid.com,219,GoDaddy,7,1,0,0
2019-05-30,weshawl.com,210,GoDaddy,7,1,0,0
2020-05-04,carbonregistry.com,236,GoDaddy,14,1,0,0
2019-08-09,goldjewel.com,206,GoDaddy,9,1,0,0
2019-10-08,endgame.ai,227,Whois.ai,7,0,0,0
2019-07-02,magicmoose.com,227,GoDaddy,10,1,0,0
2017-07-20,hpdu.com,232,NameJet,4,1,0,0
2018-10-27,mklawfirm.com,220,DropCatch,9,1,0,0
2018-12-24,cwedu.com,210,GoDaddy,5,1,0,0
2019-06-27,input.to,215,Park.io,5,0,0,0
2019-05-01,ulqu.com,220,GoDaddy,4,1,0,0
2019-08-31,yosoy132media.org,220,DropCatch,13,0,0,1
2020-04-17,pinkm.com,213,GoDaddy,5,1,0,0
2018-11-16,emilybettrickards.com,233,GoDaddy,17,1,0,0
2020-01-25,webmagnet.com,209,DropCatch,9,1,0,0
2019-04-02,barclays.ai,214,Whois.ai,8,0,0,0
2018-05-05,storagebytesnow.com,205,GoDaddy,15,1,0,0
2019-09-26,floridadvd.com,209,GoDaddy,10,1,0,0
2019-05-05,apartmentjapan.com,232,GoDaddy,14,1,0,0
2017-10-10,pvpg.com,224,Sedo,4,1,0,0
2018-07-17,w0x.com,224,Sedo,3,1,0,1
2018-11-27,photo-coiffure.com,205,GoDaddy,14,1,1,0
2019-07-05,nativerugs.com,240,DropCatch,10,1,0,0
2018-06-08,humblecbd.com,217,GoDaddy,9,1,0,0
2019-05-30,juhana.com,233,GoDaddy,6,1,0,0
2020-04-09,crvenitepih.com,235,GoDaddy,11,1,0,0
2018-04-08,digitalbundles.com,215,GoDaddy,14,1,0,0
2020-03-20,coindonesia.com,202,GoDaddy,11,1,0,0
2019-07-16,canhit.com,229,GoDaddy,6,1,0,0
2019-05-04,szlottery.com,232,GoDaddy,9,1,0,0
2019-06-30,nanoportal.com,211,NameJet,10,1,0,0
2018-02-15,azpq.com,239,NameJet,4,1,0,0
2020-03-07,xpjkk.com,222,GoDaddy,5,1,0,0
2020-05-18,tigerbetting.com,214,GoDaddy,12,1,0,0
2017-12-06,boneheadsbullies.com,212,GoDaddy,16,1,0,0
2017-12-14,yx345.com,205,GoDaddy,5,1,0,1
2018-05-26,download-provider.org,220,DropCatch,17,0,1,0
2019-07-17,bwingame.com,242,GoDaddy,8,1,0,0
2019-04-02,cruiter.com,213,GoDaddy,7,1,0,0
2018-03-30,albad.com,213,GoDaddy,5,1,0,0
2018-07-26,cercoop.org,220,DropCatch,7,0,0,0
2019-08-14,hrserve.com,204,GoDaddy,7,1,0,0
2019-06-08,friendsource.com,221,GoDaddy,12,1,0,0
2019-06-05,onlineeconomy.org,205,GoDaddy,13,0,0,0
2018-02-04,dtov.com,213,NameJet,4,1,0,0
2017-11-09,myskatingmall.com,201,GoDaddy,13,1,0,0
2018-03-26,oneloveapp.com,215,GoDaddy,10,1,0,0
2020-01-18,bbnutrition.com,237,GoDaddy,11,1,0,0
2019-03-04,collegegraduation.com,241,NameJet,17,1,0,0
2019-05-20,hubacher.com,219,GoDaddy,8,1,0,0
2019-09-03,capturedigital.com,224,GoDaddy,14,1,0,0
2018-10-03,101sitebuilder.com,243,GoDaddy,14,1,0,1
2019-03-05,preparingwithdave.com,210,GoDaddy,17,1,0,0
2018-07-14,cafecino.com,202,Dynadot,8,1,0,0
2019-03-03,super-mp3-download.com,221,GoDaddy,18,1,1,1
2020-01-08,moretees.com,238,GoDaddy,8,1,0,0
