date,domain,price,venue,length,dot_com,hyphen,numbers
2020-05-03,fullplay.com,23500,Sedo,8,1,0,0
2020-05-03,aa9.com,14500,GoDaddy,3,1,0,1
2020-05-03,robotbattle.com,5249,DropCatch,11,1,0,0
2020-04-24,bier.de,160497,Sedo,4,0,0,0
2020-04-24,ktg.com,19927,Sedo,3,1,0,0
2020-04-24,louise.com,15000,Sedo,6,1,0,0
2020-04-24,skincare.net,12200,Sedo,8,0,0,0
2020-04-24,deserts.com,10099,Sedo,7,1,0,0
2020-05-02,82789.com,15678,GoDaddy,5,1,0,1
2020-05-02,candypress.com,8988,GoDaddy,10,1,0,0
2020-05-02,yohoho.com,5595,DropCatch,6,1,0,0
2020-05-02,localo.com,5088,BuyDomains,6,1,0,0
2020-04-24,liki.com,10070,Sedo,4,1,0,0
2020-04-24,todaynews.com,10000,DropCatch,9,1,0,0
2020-04-24,cioonline.com,9000,Sedo,9,1,0,0
2020-04-24,berth.com,7433,Sedo,5,1,0,0
2020-04-24,bestcoupons.com,5505,Sedo,11,1,0,0
2020-04-24,video2mp3.net,5101,GoDaddy,9,0,0,1
2020-05-04,greenerchoices.org,12034,DropCatch,14,0,0,0
2020-05-04,hsj.org,6005,GoDaddy,3,0,0,0
2020-05-04,naruto-movie.com,5501,GoDaddy,12,1,1,0
2020-05-04,rosystems.com,5254,NameJet,9,1,0,0
2020-05-04,disastermanagement.com,5088,BuyDomains,18,1,0,0
2020-04-30,666777.com,65500,GoDaddy,6,1,0,1
2020-04-30,aquarian.com,14123,DropCatch,8,1,0,0
2020-04-30,mybabybox.com,10000,Sedo,9,1,0,0
2020-04-30,orac.co.uk,9969,Sedo,4,0,0,0
2020-04-30,hg5566.com,9866,GoDaddy,6,1,0,1
2020-04-30,nn.cc,9100,GoDaddy,2,0,0,0
2020-05-05,codingschool.com,43000,GoDaddy,12,1,0,0
2020-05-05,think.ai,21988,Whois.ai,5,0,0,0
2020-05-05,buildingworks.com,9567,NameJet,13,1,0,0
2020-05-05,bodydesign.com,6900,Sedo,10,1,0,0
2020-05-05,buddy.ai,5559,Whois.ai,5,0,0,0
2020-05-05,beastly.com,5051,DropCatch,7,1,0,0
2020-04-28,myadvocate.com,18500,NameJet,10,1,0,0
2020-04-28,sweetleafmarijuana.com,6680,GoDaddy,18,1,0,0
2020-04-28,ffp2.com,6492,Sedo,4,1,0,1
2020-04-30,whylinuxisbetter.net,8938,DropCatch,16,0,0,0
2020-04-30,premierchoice.com,8001,GoDaddy,13,1,0,0
2020-04-30,mavacation.com,5000,Sedo,10,1,0,0
2020-05-06,redx.com,59777,GoDaddy,4,1,0,0
2020-05-06,oldpcgaming.net,10650,GoDaddy,11,0,0,0
2020-05-06,iubn.com,8127,Sedo,4,1,0,0
2020-05-06,hyperfast.com,7100,GoDaddy,9,1,0,0
2020-05-06,citymanager.com,7006,NameJet,11,1,0,0
2020-05-07,teledata.com,32500,GoDaddy,8,1,0,0
2020-05-07,macneal.com,20153,DropCatch,7,1,0,0
2020-05-07,shekel.com,15000,NameJet,6,1,0,0
2020-05-07,goinsure.com,12750,GoDaddy,8,1,0,0
2020-05-07,ag66.com,10250,GoDaddy,4,1,0,1
2020-05-06,easyleads.com,6087,GoDaddy,9,1,0,0
2020-05-06,liftoff.org,6000,Sedo,7,0,0,0
2020-05-06,kuvan.com,5750,NameJet,5,1,0,0
2020-05-07,propertyexchange.com,9600,GoDaddy,16,1,0,0
2020-05-07,posterstore.cn,6125,Sedo,11,0,0,0
2020-05-07,alfaleh.com,6000,Sedo,7,1,0,0
2020-05-07,nutriforce.com,5050,GoDaddy,10,1,0,0
2020-05-01,talkout.com,21250,XYNames.com,7,1,0,0
2020-05-01,californiawatch.org,12339,GoDaddy,15,0,0,0
2020-05-01,mediacon.com,6650,GoDaddy,8,1,0,0
2020-05-01,lebon.com,6002,DropCatch,5,1,0,0
2020-05-01,paax.com,5000,Sedo,4,1,0,0
2020-05-08,nomer.com,29500,GoDaddy,5,1,0,0
2020-05-08,outthereinteriors.com,11527,GoDaddy,17,1,0,0
2020-05-08,greb.com,10001,GoDaddy,4,1,0,0
2020-05-08,martianwatches.com,8250,NameJet,14,1,0,0
2020-05-08,riveter.com,5106,GoDaddy,7,1,0,0
2020-05-08,kovin.com,5001,DropCatch,5,1,0,0
2020-05-12,electriccar.com,180000,Sedo,11,1,0,0
2020-05-12,marketconnect.com,9901,GoDaddy,13,1,0,0
2020-05-12,z18.com,8975,GoDaddy,3,1,0,1
2020-05-12,blueskytech.com,6980,NameJet,11,1,0,0
2020-05-12,astudy.com,5700,GoDaddy,6,1,0,0
2020-05-12,manhealth.com,5201,GoDaddy,9,1,0,0
2020-05-11,6115.com,50000,Sedo,4,1,0,1
2020-05-11,nectac.org,12732,NameJet,6,0,0,0
2020-05-11,resonator.com,8901,DropCatch,9,1,0,0
2020-05-09,weightlossdiet.com,10600,Flippa,14,1,0,0
2020-05-09,meinungsfreiheit.de,10414,Sedo,16,0,0,0
2020-05-09,emailacademy.com,10000,Sedo,12,1,0,0
2020-05-09,americanhs.org,8750,NameJet,10,0,0,0
2020-05-09,true.net,8600,GoDaddy,4,0,0,0
2020-05-09,btce.com,6000,Sedo,4,1,0,0
2020-05-09,aiadmk.com,5405,GoDaddy,6,1,0,0
2020-05-09,foodpluswords.com,5200,GoDaddy,13,1,0,0
2020-05-09,promotable.com,5047,GoDaddy,10,1,0,0
2020-05-13,nanotechproject.org,30500,GoDaddy,15,0,0,0
2020-05-13,abatementsolutions.com,13153,DropCatch,18,1,0,0
2020-05-13,republicadominicana.com,12250,GoDaddy,19,1,0,0
2020-05-13,je.net,8250,NameJet,2,0,0,0
2020-05-13,generationnext.com,7400,NameJet,14,1,0,0
2020-05-14,tema.com,128938,DropCatch,4,1,0,0
2020-05-14,evolvex.com,11251,GoDaddy,7,1,0,0
2020-05-14,almostfearless.com,10500,GoDaddy,14,1,0,0
2020-05-14,datamatrix.com,9638,NameJet,10,1,0,0
2020-05-14,yourtour.com,7050,NameJet,8,1,0,0
2020-05-14,fictionwise.com,7000,NameJet,11,1,0,0
2020-05-13,ko.io,6750,Park.io,2,0,0,0
2020-05-13,chinaart.com,6260,NameJet,8,1,0,0
2020-05-13,biofast.com,5777,GoDaddy,7,1,0,0
2020-05-13,laudable.com,5000,Sedo,8,1,0,0
2020-05-14,firstscreen.com,6101,GoDaddy,11,1,0,0
2020-05-14,catsphd.com,5755,GoDaddy,7,1,0,0
2020-05-14,10234.com,5447,GoDaddy,5,1,0,1
2020-05-14,comicshop.org,5388,BuyDomains,9,0,0,0
2020-05-14,homegrub.com,5200,GoDaddy,8,1,0,0
2020-05-15,teleradiology.com,13513,NameJet,13,1,0,0
2020-05-15,mobidrive.com,10806,Sedo,9,1,0,0
2020-05-15,precisionbuild.com,10250,GoDaddy,14,1,0,0
2020-05-15,fitbuds.com,8019,DropCatch,7,1,0,0
2020-05-17,nativebeauty.com,7990,GoDaddy,12,1,0,0
2020-05-17,uedbet.com,6901,GoDaddy,6,1,0,0
2020-05-17,myalert.com,6539,DropCatch,7,1,0,0
2020-05-17,newsboard.com,5937,DropCatch,9,1,0,0
2020-05-16,crypto365.com,9890,GoDaddy,9,1,0,1
2020-05-16,bfw.org,6600,GoDaddy,3,0,0,0
2020-05-16,thedietchannel.com,6150,GoDaddy,14,1,0,0
2020-05-16,amerika.info,5410,Sedo,7,0,0,0
2020-05-16,crypto247.com,5049,GoDaddy,9,1,0,1
2020-05-16,site.co,5000,Sedo,4,0,0,0
2020-05-19,1269.com,40500,Sedo,4,1,0,1
2020-05-19,sifteo.com,37000,GoDaddy,6,1,0,0
2020-05-19,kph.com,24999,NameJet,3,1,0,0
2020-05-19,thehostingnews.com,7400,GoDaddy,14,1,0,0
2020-05-19,fangage.com,6500,Sedo,7,1,0,0
2020-05-18,raptr.com,39500,GoDaddy,5,1,0,0
2020-05-18,acfx.com,20000,GoDaddy,4,1,0,0
2020-05-18,mitoken.com,5000,GoDaddy,7,1,0,0
2020-05-20,inhalants.org,14500,NameJet,9,0,0,0
2020-05-20,50500.com,13100,GoDaddy,5,1,0,1
2020-05-20,reaf.com,12655,NameJet,4,1,0,0
2020-05-20,impactplus.com,10558,GoDaddy,10,1,0,0
2020-05-20,buildmyfunnel.com,5600,GoDaddy,13,1,0,0
2020-05-20,dondo.com,5088,BuyDomains,5,1,0,0
2019-04-26,cooking.com,402500,Sedo,7,1,0,0
2019-04-26,seereisen.de,66258,Sedo,9,0,0,0
2019-04-26,centric.com,46000,Sedo,7,1,0,0
2019-04-26,presale.com,45444,Sedo,7,1,0,0
2019-04-26,zbo.com,14016,Sedo,3,1,0,0
2019-04-26,uxv.com,12500,NameJet,3,1,0,0
2019-04-26,soca.com,10500,NameJet,4,1,0,0
2019-04-26,organicflowers.com,9100,GoDaddy,14,1,0,0
2019-05-07,cinemanow.com,23500,GoDaddy,9,1,0,0
2019-05-07,invariant.net,9000,Sedo,9,0,0,0
2019-05-07,tech.ai,8924,Whois.ai,4,0,0,0
2019-05-07,madeinusa.org,8500,NameJet,9,0,0,0
2019-05-07,bodyshapers.com,8020,NameJet,11,1,0,0
2019-05-07,gla.de,7621,Sedo,3,0,0,0
2019-05-08,9586.com,25088,Sedo,4,1,0,1
2019-05-08,twitaholic.com,12750,GoDaddy,10,1,0,0
2019-05-08,agod.com,6100,NameJet,4,1,0,0
2019-05-08,nodeathpenalty.org,5100,NameJet,14,0,0,0
2019-05-07,factory.ai,7128,Whois.ai,7,0,0,0
2019-05-07,karaokeparty.com,7100,Sedo,12,1,0,0
2019-05-07,uhren.com,6100,GoDaddy,5,1,0,0
2019-05-07,design.ai,6025,Whois.ai,6,0,0,0
2019-05-11,preparedness.com,19138,GoDaddy,12,1,0,0
2019-05-11,coverstory.com,7602,GoDaddy,10,1,0,0
2019-05-11,lecu.com,6200,NameJet,4,1,0,0
2019-05-09,stylusmagazine.com,15250,GoDaddy,14,1,0,0
2019-05-09,yona.com,13688,NameJet,4,1,0,0
2019-05-09,econolight.com,5227,GoDaddy,10,1,0,0
2019-05-09,infernosystems.com,5000,Sedo,14,1,0,0
2019-05-12,norsecorp.com,18001,GoDaddy,9,1,0,0
2019-05-12,fivl.com,6999,Angshuman Paul (Name Crystal),4,1,0,0
2019-05-14,thiink.com,50000,DigitalStrategies.Marketing,6,1,0,0
2019-05-14,4u.tube,12000,Sedo,2,0,0,1
2019-05-14,10234.com,10650,GoDaddy,5,1,0,1
2019-05-14,fridaythe13thfilms.com,5450,GoDaddy,18,1,0,1
2019-05-15,edito.com,29589,Sedo,5,1,0,0
2019-05-15,vitatech.com,10110,NameJet,8,1,0,0
2019-05-10,waltmart.com,16550,GoDaddy,8,1,0,0
2019-05-10,karta.com,7977,NameJet,5,1,0,0
2019-05-10,dotcrypto.com,6000,BitcoinNames.com,9,1,0,0
2019-05-10,fixit.be,5615,Sedo,5,0,0,0
2019-05-16,giant.net,6500,BuyDomains,5,0,0,0
2019-05-16,sunglasses.org,5605,DropCatch,10,0,0,0
2019-05-16,lazybear.com,5515,NameJet,8,1,0,0
2019-05-16,cvma.com,5200,BuyDomains,4,1,0,0
2019-05-16,niyogin.com,5000,Sedo,7,1,0,0
2019-05-13,6432.com,36500,GoDaddy,4,1,0,1
2019-05-13,365789.com,20249,GoDaddy,6,1,0,1
2019-05-13,004400.com,5322,GoDaddy,6,1,0,1
2019-05-17,agence.com,10000,Sedo,6,1,0,0
2019-05-17,ivtherapy.com,8001,NameJet,9,1,0,0
2019-05-20,28678.com,14833,GoDaddy,5,1,0,1
2019-05-18,ticker.io,10049,Park.io,6,0,0,0
2019-05-18,sportigo.com,9600,Sedo,8,1,0,0
2019-05-18,v8.cc,8496,Sedo,2,0,0,1
2019-05-18,perfectos.fr,5586,Sedo,9,0,0,0
2019-05-18,goxi.com,5100,NameJet,4,1,0,0
2019-05-21,greatnames.com,25000,GoDaddy,10,1,0,0
2019-05-21,1yy.com,7700,Sedo,3,1,0,1
2019-05-23,cbd.md,8000,Sedo,3,0,0,0
2019-05-24,xijiu.com,21800,NameJet,5,1,0,0
2019-05-24,beach.de,9503,Sedo,5,0,0,0
2019-05-24,67803.com,5150,GoDaddy,5,1,0,1
2019-04-07,chefd.com,11850,GoDaddy,5,1,0,0
2019-04-08,sciencentral.com,10250,GoDaddy,12,1,0,0
2019-04-08,heighten.com,6250,NameJet,8,1,0,0
2019-04-08,organicavenue.com,5650,GoDaddy,13,1,0,0
2019-05-22,paystone.com,5000,Sedo,8,1,0,0
2019-04-09,office.org,22000,Sedo,6,0,0,0
2019-04-09,saycheese.com,8455,DropCatch,9,1,0,0
2019-04-09,comba.com,7712,GoDaddy,5,1,0,0
2019-04-09,sanxiao.com,7260,NameJet,7,1,0,0
2019-04-09,trendspotting.com,5301,NameJet,13,1,0,0
2019-04-09,feiyuan.com,5000,Sedo,7,1,0,0
2019-04-10,testprep.com,14750,GoDaddy,8,1,0,0
2019-04-10,netconnect.com,6650,DropCatch,10,1,0,0
2019-04-11,blive.com,13250,GoDaddy,5,1,0,0
2019-04-11,dubai.app,10000,Sedo,5,0,0,0
2019-04-12,333y.com,17700,GoDaddy,4,1,0,1
2019-04-12,historica.org,16794,Sedo,9,0,0,0
2019-04-12,ride.co,12000,Grit Brokerage,4,0,0,0
2019-04-12,nordicoil.com,8500,Sedo,9,1,0,0
2019-04-12,lyst.ch,6210,Sedo,4,0,0,0
2019-04-12,lyst.at,6210,Sedo,4,0,0,0
2019-04-12,cannaculture.com,5550,GoDaddy,12,1,0,0
2019-04-13,ia.de,62234,Sedo,2,0,0,0
2019-04-13,fxgt.com,10000,Sedo,4,1,0,0
2019-04-13,collegeportraits.org,9400,NameJet,16,0,0,0
2019-04-13,paida.com,5719,NameJet,5,1,0,0
2019-04-15,03366.com,12250,GoDaddy,5,1,0,1
2019-04-15,lipay.com,9100,GoDaddy,5,1,0,0
2019-04-15,ymobile.com,5150,DropCatch,7,1,0,0
2019-04-16,manipulate.com,13500,JazzDomain.com,10,1,0,0
2019-04-16,moneyvox.com,10000,Sedo,8,1,0,0
2019-04-16,jehu.com,9200,GoDaddy,4,1,0,0
2019-04-16,zman.com,5802,GoDaddy,4,1,0,0
2019-04-14,onebank.com,17856,NameJet,7,1,0,0
2019-04-14,butterfly.net,9700,GoDaddy,9,0,0,0
2019-04-18,ztd.com,19000,NameJet,3,1,0,0
2019-04-18,pmcaonline.org,12500,GoDaddy,10,0,0,0
2019-04-18,doscover.com,5100,DropCatch,8,1,0,0
2019-04-19,yotta.com,100000,Sedo,5,1,0,0
2019-04-19,toni.com,42500,GoDaddy,4,1,0,0
2019-04-19,8054.com,29005,GoDaddy,4,1,0,1
2019-04-19,lantek.com,19000,Sedo,6,1,0,0
2019-04-19,yun.app,7461,DomainEX.app,3,0,0,0
2019-04-19,bao.app,7461,DomainEX.app,3,0,0,0
2019-04-19,net2.com,7000,Flippa,4,1,0,1
2019-04-19,techfavicon.com,6600,GoDaddy,11,1,0,0
2019-04-19,standardinsurance.com,6100,GoDaddy,17,1,0,0
2019-04-19,website.it,5618,Sedo,7,0,0,0
2019-04-19,solarmoviez.to,5003,Park.io,11,0,0,0
2019-04-20,pibo.com,10400,DropCatch,4,1,0,0
2019-04-20,ratepoint.com,5100,GoDaddy,9,1,0,0
2019-04-21,nurseryroom.com,5594,GoDaddy,11,1,0,0
2019-04-17,wb9.com,6000,Sedo,3,1,0,1
2019-04-17,mortgageservices.com,5766,NameJet,16,1,0,0
2019-04-17,digift.com,5000,Sedo,6,1,0,0
2019-04-22,botlab.com,5800,GoDaddy,6,1,0,0
2019-04-22,jintie.com,5039,GoDaddy,6,1,0,0
2019-04-24,smartick.com,15856,NameJet,8,1,0,0
2019-04-24,aghg.com,5980,NameJet,4,1,0,0
2019-04-25,casinoengine.com,40000,Sedo,12,1,0,0
2019-04-25,endlesssummer.com,20000,Sedo,13,1,0,0
2019-04-25,746666.com,5700,GoDaddy,6,1,0,1
2019-04-25,onlineboss.com,5000,Sedo,10,1,0,0
2019-04-27,goldenstate.com,37100,NameJet,11,1,0,0
2019-04-27,jack.de,16743,Sedo,4,0,0,0
2019-04-27,yeli.com,11958,GoDaddy,4,1,0,0
2019-04-27,zgroup.com,8608,NameJet,6,1,0,0
2019-04-27,mymeals.com,7050,DropCatch,7,1,0,0
2019-04-27,vitamins-supplements.org,6400,GoDaddy,20,0,1,0
2019-04-28,continente.com,5288,NameJet,10,1,0,0
2019-04-29,47777.com,18502,GoDaddy,5,1,0,1
2019-04-29,microcreditsummit.org,11700,NameJet,17,0,0,0
2019-04-29,solarpv.com,11002,GoDaddy,7,1,0,0
2019-04-29,bdsy.com,7300,NameJet,4,1,0,0
2019-04-29,sleepshop.com,6102,DropCatch,9,1,0,0
2019-04-29,xulplanet.com,5031,GoDaddy,9,1,0,0
2019-05-02,collegemeasures.org,10904,GoDaddy,15,0,0,0
2019-05-02,biowaste.com,7900,GoDaddy,8,1,0,0
2019-05-02,alternativeconsumer.com,7650,NameJet,19,1,0,0
2019-05-02,au.to,7200,Park.io,2,0,0,0
2019-05-02,pureintimacy.org,6500,NameJet,12,0,0,0
2019-05-01,wutai.com,15500,GoDaddy,5,1,0,0
2019-05-01,fashe.com,8811,GoDaddy,5,1,0,0
2019-05-01,entasis.com,6966,GoDaddy,7,1,0,0
2019-05-01,strip.de,6675,Sedo,5,0,0,0
2019-05-01,mel.ee,5609,Sedo,3,0,0,0
2019-05-02,lich.com,5100,DropCatch,4,1,0,0
2019-05-02,securetransit.com,5000,Sedo,13,1,0,0
2019-05-02,ever.app,5000,Sedo,4,0,0,0
2019-05-03,iceland.org,12100,NameJet,7,0,0,0
2019-05-03,gbtec.com,9498,Sedo,5,1,0,0
2019-05-03,seocertification.com,7988,Efty,16,1,0,0
2019-05-03,qtcp.com,7100,NameJet,4,1,0,0
2019-05-03,nowpay.com,6950,GoDaddy,6,1,0,0
2019-04-30,tongtang.com,6999,GoDaddy,8,1,0,0
2019-04-30,livingproof.de,5593,Sedo,11,0,0,0
2019-04-30,mincraft.com,5225,GoDaddy,8,1,0,0
2019-04-30,eyeview.com,5177,NameJet,7,1,0,0
2019-04-30,tuame.com,5000,Sedo,5,1,0,0
2019-05-04,tengu.com,8700,GoDaddy,5,1,0,0
2019-05-04,netconnect.com,7600,DropCatch,10,1,0,0
2019-05-03,discoshow.com,5088,BuyDomains,9,1,0,0
2019-05-05,etaxes.com,7500,GoDaddy,6,1,0,0
2019-05-25,3xr.com,15000,Sedo,3,1,0,1
2019-05-25,jaxtr.com,11015,GoDaddy,5,1,0,0
2019-05-25,cryotek.com,5500,Sedo,7,1,0,0
2019-05-25,queenbe.com,5000,Sedo,7,1,0,0
2019-05-27,crowdedhouse.com,12000,GoDaddy,12,1,0,0
2019-05-27,madebyhand.com,10050,DropCatch,10,1,0,0
2019-05-27,abesmarket.com,9588,GoDaddy,10,1,0,0
2019-05-27,84588.com,8595,GoDaddy,5,1,0,1
2019-05-27,xiro.com,5200,NameJet,4,1,0,0
2019-05-28,happylook.com,40000,Sedo,9,1,0,0
2019-05-28,e3insider.com,10250,GoDaddy,9,1,0,1
2019-05-28,amarc.org,10100,NameJet,5,0,0,0
2019-05-28,xnnn.com,8501,NameJet,4,1,0,0
2019-05-28,wcn.org,7559,DropCatch,3,0,0,0
2019-05-28,xpjw.com,5703,GoDaddy,4,1,0,0
2019-05-29,spedition.de,11166,Sedo,9,0,0,0
2019-05-29,snoringcenter.com,9200,GoDaddy,13,1,0,0
2019-05-29,9n.cc,8495,GoDaddy,2,0,0,1
2019-05-29,thepowerofintroverts.com,7300,GoDaddy,20,1,0,0
2019-05-30,businessfirst.com,42700,NameJet,13,1,0,0
2019-05-30,vzn.com,23700,NameJet,3,1,0,0
2019-05-30,bxwx.org,22000,GoDaddy,4,0,0,0
2019-05-30,kind.app,10000,DomainsForEquity.com,4,0,0,0
2019-06-01,nextstudent.com,15682,GoDaddy,11,1,0,0
2019-06-01,analyst.org,6650,GoDaddy,7,0,0,0
2019-06-01,mytrack.com,5556,NameJet,7,1,0,0
2019-06-01,photolinks.com,5000,NameJet,10,1,0,0
2019-05-31,rpo.com,50000,Sedo,3,1,0,0
2019-05-31,seo-browser.com,16750,GoDaddy,11,1,1,0
2019-05-31,ryn.co.uk,5675,Sedo,3,0,0,0
2019-05-31,clicksure.com,5530,GoDaddy,9,1,0,0
2019-06-02,esafe.com,12550,DropCatch,5,1,0,0
2019-06-02,meiku.com,8201,GoDaddy,5,1,0,0
2019-06-02,backgammon.org,7100,GoDaddy,10,0,0,0
2019-06-02,partnerwealth.com,5000,StartupDomains.com,13,1,0,0
2019-06-03,gutscheincode.at,11185,Sedo,13,0,0,0
2019-06-03,gutscheincode.ch,11185,Sedo,13,0,0,0
2019-06-03,lookat.com,8076,GoDaddy,6,1,0,0
2019-06-03,pcoutlet.com,6101,GoDaddy,8,1,0,0
2019-06-03,excloud.com,5517,DropCatch,7,1,0,0
2019-06-04,navi.co,15000,Sedo,4,0,0,0
2019-06-04,posterstore.es,6999,Sedo,11,0,0,0
2019-06-04,ocean.ai,6016,Whois.ai,5,0,0,0
2019-06-04,vedot.com,5908,Sedo,5,1,0,0
2019-05-26,toughguy.com,5350,GoDaddy,8,1,0,0
2019-05-26,spacie.com,5300,GoDaddy,6,1,0,0
2019-05-26,ff365.com,5050,DropCatch,5,1,0,1
2019-06-06,quiziz.com,11912,Dynadot,6,1,0,0
2019-06-06,dataforge.com,6100,NameJet,9,1,0,0
2019-06-07,timepieces.com,18180,NameJet,10,1,0,0
2019-06-07,bitcoinboss.com,16000,GoDaddy,11,1,0,0
2019-06-08,schoolwebpages.com,5102,NameJet,14,1,0,0
2019-06-09,bluedot.com,33100,GoDaddy,7,1,0,0
2019-06-09,fashioncareers.com,16702,NameJet,14,1,0,0
2019-06-09,konutkredisi.com,12500,GoDaddy,12,1,0,0
2019-06-09,zylothemes.com,5401,GoDaddy,10,1,0,0
2019-06-09,0wikipedia.org,5400,GoDaddy,10,0,0,1
2019-06-11,swipe.io,68000,Park.io,5,0,0,0
2019-06-11,cloudpay.com,31612,GoDaddy,8,1,0,0
2019-06-11,trustify.info,11243,GoDaddy,8,0,0,0
2019-06-11,defensivedriving.org,7700,GoDaddy,16,0,0,0
2019-06-12,plrnhub.com,8100,GoDaddy,7,1,0,0
2019-06-12,hitco.com,6900,NameJet,5,1,0,0
2019-06-12,ticktack.com,6150,DropCatch,8,1,0,0
2019-06-12,africaneconomicoutlook.org,5000,DropCatch,22,0,0,0
2019-06-14,aisoft.com,10000,GoDaddy,6,1,0,0
2019-06-14,rogersmushrooms.com,7600,GoDaddy,15,1,0,0
2019-06-14,nieshu.com,7400,GoDaddy,6,1,0,0
2019-06-14,sharenow.com,6700,GoDaddy,8,1,0,0
2019-06-14,xpj55.com,5544,GoDaddy,5,1,0,1
2019-06-14,pardonpower.com,5105,GoDaddy,11,1,0,0
2019-06-13,finko.com,12000,Sedo,5,1,0,0
2019-06-13,876666.com,9100,GoDaddy,6,1,0,1
2019-06-16,boatsafe.com,16000,NameJet,8,1,0,0
2019-06-16,vook.com,12435,GoDaddy,4,1,0,0
2019-06-16,dojo.org,5000,DropCatch,4,0,0,0
2019-06-05,luci.com,27000,Sedo,4,1,0,0
2019-06-05,openlegal.com.au,6881,Sedo,9,0,0,0
2019-06-05,fengjie.com,5603,GoDaddy,7,1,0,0
2019-06-05,anter.com,5518,Sedo,5,1,0,0
2019-06-05,zafa.com,5300,GoDaddy,4,1,0,0
2019-06-17,npay.com,25000,EmpireNames.com,4,1,0,0
2019-06-17,70706.com,8079,GoDaddy,5,1,0,1
2019-06-17,630000.com,7700,GoDaddy,6,1,0,1
2019-06-17,05066.com,6759,GoDaddy,5,1,0,1
2019-06-18,cobras.com,10050,DropCatch,6,1,0,0
2019-06-18,textinganddrivingsafety.com,7300,GoDaddy,23,1,0,0
2019-06-18,hg3377.com,7010,GoDaddy,6,1,0,1
2019-06-18,353365.com,6784,GoDaddy,6,1,0,1
2019-06-19,shopeemall.com,61000,GoDaddy,10,1,0,0
2019-06-19,appmodo.com,15000,Flippa,7,1,0,0
2019-06-19,73677.com,7849,GoDaddy,5,1,0,1
2019-06-19,coord.com,5752,DropCatch,5,1,0,0
2019-06-19,plantly.com,5329,GoDaddy,7,1,0,0
2019-06-20,casinos.org,400000,Sedo,7,0,0,0
2019-06-20,21.de,89857,Sedo,2,0,0,1
2019-06-20,asterdata.com,7150,DropCatch,9,1,0,0
2019-06-20,finance.link,5635,Sedo,7,0,0,0
2019-06-20,slotstar.com,5200,GoDaddy,8,1,0,0
2019-06-21,fillit.com,5653,DropCatch,6,1,0,0
2019-06-22,fpay.com,15500,NameJet,4,1,0,0
2019-06-23,kj49.com,8000,GoDaddy,4,1,0,1
2019-06-23,nfsmi.org,6678,NameJet,5,0,0,0
2019-06-23,16977.com,5239,GoDaddy,5,1,0,1
2019-06-24,56cp.com,9100,GoDaddy,4,1,0,1
2019-06-24,metrocorpcounsel.com,5534,GoDaddy,16,1,0,0
2019-06-15,melatonin.de,16678,Sedo,9,0,0,0
2019-06-15,js98.com,10044,DropCatch,4,1,0,1
2019-06-15,holywater.com,6300,GoDaddy,9,1,0,0
2019-06-15,schools-wikipedia.org,5651,GoDaddy,17,0,1,0
2019-06-25,dpd.cn,22240,Sedo,3,0,0,0
2019-06-25,vxe.com,15600,Flippa,3,1,0,0
2019-06-25,overlandpark.com,11312,NameJet,12,1,0,0
2019-06-25,calendar.net,6450,GoDaddy,8,0,0,0
2019-06-25,meritline.com,5655,GoDaddy,9,1,0,0
2019-06-26,links.com,797361,Sedo,5,1,0,0
2019-06-26,soga.com,20249,GoDaddy,4,1,0,0
2019-06-26,buck.co,19888,Sedo,4,0,0,0
2019-06-26,hudsonvalleynewsnetwork.com,11000,GoDaddy,23,1,0,0
2019-06-26,infonet.com,8455,NameJet,7,1,0,0
2019-06-25,california.dev,5000,Sedo,10,0,0,0
2019-06-26,yingshidaquan.cc,8200,GoDaddy,13,0,0,0
2019-06-26,centreville.com,5000,NameJet,11,1,0,0
2019-06-27,wall.et,45650,Flippa,4,0,0,0
2019-06-27,flashsale.com,15000,Flippa,9,1,0,0
2019-06-28,money.com.au,280000,Private,5,0,0,0
2019-06-28,crystals.com,188000,Sedo,8,1,0,0
2019-06-28,it.de,55699,Sedo,2,0,0,0
2019-06-28,firstdate.com,40000,Sedo,9,1,0,0
2019-06-28,replicate.com,22734,Sedo,9,1,0,0
2019-06-28,iph.com,18700,Sedo,3,1,0,0
2019-06-28,112211.com,16750,GoDaddy,6,1,0,1
2019-06-28,socialcrawlytics.com,16250,GoDaddy,16,1,0,0
2019-06-28,allstarnutrition.com,11000,Sedo,16,1,0,0
2019-06-28,xij.com,9999,Sedo,3,1,0,0
2019-06-28,climatesaverscomputing.org,9665,GoDaddy,22,0,0,0
2019-06-28,wtmc.com,7000,Sedo,4,1,0,0
2019-06-30,flyme.com,14283,DropCatch,5,1,0,0
2019-06-30,journeyseva.com,9500,Flippa,11,1,0,0
2019-06-30,schooling.com,7416,GoDaddy,9,1,0,0
2019-06-28,tiermarkt.de,5570,Sedo,9,0,0,0
2019-06-28,coci.com,5100,GoDaddy,4,1,0,0
2019-07-01,partake.com,28150,DropCatch,7,1,0,0
2019-07-01,fuhei.com,6766,GoDaddy,5,1,0,0
2019-07-01,83199.com,6050,GoDaddy,5,1,0,1
2019-07-01,smartinvestment.com,5100,GoDaddy,15,1,0,0
2019-07-01,valueinvestment.com,5100,GoDaddy,15,1,0,0
2019-07-02,875888.com,13550,GoDaddy,6,1,0,1
2019-07-02,mikehall.com,9500,Sedo,8,1,0,0
2019-07-02,mtrf.com,5500,Sedo,4,1,0,0
